	3A_1_log2FC	3A_1_padj	3A_12_log2FC	3A_12_padj	3Amk_1_log2FC	3Amk_1_padj	3Amk_12_log2FC	3Amk_12_padj
yafC	0.877910148972382	0.279588158537885	1.71677966831994	0.0120528880297154	-0.951218557054356	0.19183838166204	-0.398848806038352	0.627780129903754
yafD	-0.0162266508159673	0.98046648207833	-1.43401198915738	8.92292117416934e-07	0.251380843467668	0.580629778395272	-2.5338149606007	3.11726126752796e-19
yafE	0.117860051542544	0.947159413465088	-2.67899807647875	0.000645436091789882	1.45650429726825	0.123318018288212	-2.92012038066813	0.000201070148840288
mltD	0.467453360312086	0.655880359013654	1.45956939010759	0.143673158822984	0.846994917776664	0.265477647725045	4.38427989757031	3.30887118715778e-07
gloB	-0.560746648222763	0.490583045970696	-0.753403818119527	0.248562274680279	-0.434907842056361	0.562882394164286	-1.87974574029152	0.00243652170278958
yafS	-0.711784797231197	0.611172780637618	-0.912890473591755	0.455373352138079	0.0587787263895922	0.969610078373952	0.444472454801379	0.716540528349048
rnhA	-1.15403894479399	0.165761657788128	4.86029165623461	0.0070197875909337	-0.260174110741356	0.823128957958434	4.99414325414139	0.00555135039058155
dnaQ	0.274215501183495	0.599538596794122	1.00257669914367	0.00338900936545796	-0.285486003670339	0.522109734735097	0.764989898442177	0.0310975229121497
yafT	0.0534613725177649	0.98541289852679	-0.903456493065656	0.78841950362801	1.71023580286419	0.251438448305406	2.9440847119861	0.189728606297144
yafU	5.65507999663872	NA	-1.62214181405094	NA	2.54808057827676	NA	-3.31529388022751	NA
yafF	0.620516985595318	NA	2.26736723277452	NA	0.791958008288553	NA	-2.1273403744674	NA
yafV	0.230071929062892	0.765176501701537	0.1755342066887	0.797549741685106	-1.11950543029476	0.0144295500174444	-0.280036043659198	0.663748620837152
ivy	-1.27079785881718	0.0536739544956487	-1.51072421644742	0.0191058616513258	-1.35319301957024	0.0284425337087796	1.31443697861853	0.0364279994307569
fadE	-0.327261962570781	0.846935121681393	-0.0843063299901491	0.947091471978887	0.0922955492233734	0.957678315413608	-1.21485396334961	0.195840206873798
lpcA	0.918140160558869	0.00955056455976805	0.0283575102449759	0.958912394001842	0.0345074334226773	0.957958535654955	-0.0613294892592598	0.897505539534441
yafJ	-0.0235566845986273	0.974128448608781	-0.188678531406588	0.691504314851385	-0.304870023411865	0.520742087516918	0.0605466321037906	0.903557244572945
yafK	0.795496679233811	0.411238845850074	-1.08686373236175	0.151797768600292	0.990496227620937	0.219994875172151	0.439681923765911	0.589113306009252
yafQ	0.879963327452209	0.127248763149261	-1.35611668870402	0.00299990992253526	1.02175128464369	0.0478366285255606	-1.94729098028884	8.62797242251524e-06
dinJ	0.621953497373983	0.387365793824049	-0.132103166921861	0.831081797830452	-0.150592108413509	0.875814934360046	-2.00031246753572	2.54401171171479e-05
yafL	-0.308509205087615	0.918339541055613	1.12076742833597	0.565457598289529	0.838788811488928	0.692484497968968	1.06554095473454	0.580129649124189
yafM	0.686094099216141	0.624239144394656	6.15698940291483	0.000706361487240326	-0.134501857419444	0.93903626441181	4.0755541588492	0.0352592094455025
fhiA	-0.226593242434078	0.970120680212884	2.4711968381518	0.480661205573691	-0.554316258543885	0.915684216912438	1.54306900741095	0.670969552172972
mbhA	-0.00164323019287473	0.999206997589505	3.53954045228939	0.125358806786882	-3.04672854741204	0.101054462765792	4.28027626714316	0.0573007957301786
dinB	-0.516541437718437	0.699859707704967	-0.785561094801417	0.396408960722255	-1.18754055824029	0.202244924908118	-0.523689132817997	0.578537900014046
yafN	-0.711228413623453	0.548312197748575	-0.551768801665104	0.541271434676505	-0.617936326856895	0.559991444653141	-2.14204523234661	0.00662279636589078
yafO	-0.701362716108225	0.634395661264563	2.45458424311436	0.0734268602165751	-0.284030484456909	0.862752560706918	2.77611859307021	0.0399930677107059
yafP	-0.590871369730061	0.794738900766082	-2.9748028692991	0.0342144199901528	0.684445366738536	0.717715315963387	0.279498849161474	0.860666143994789
ykfJ	1.97220914301577	NA	-2.33853773340375	NA	0.791958008288549	NA	-2.1273403744674	NA
prfH	0.620516985595323	NA	0.766294037583346	NA	0.791958008288555	NA	-2.1273403744674	NA
pepD	0.432765405511906	0.153311485650663	0.776599275450159	0.00520291545290526	0.455464632154549	0.102124007717051	0.509532480234844	0.0829830100612376
gpt	-0.430208614174594	0.673678232773559	-2.26966421662166	0.00141635550521466	-0.399090702996365	0.659231004985164	-0.938969835646866	0.202383658759201
frsA	0.534207902171013	0.180203180426777	-0.11099849213126	0.805083464176439	-0.151432740838592	0.777095418113142	0.0635532930092741	0.887273855431614
crl	-0.139155684533941	0.794738900766082	-0.147083657599967	0.697308514048608	-0.478236677069749	0.146016554478708	1.27910267099783	8.01055377725953e-06
phoE	2.67117447923463	3.03093400490084e-05	5.32419702470422	2.14119033544638e-11	-0.753285967137492	0.471080537299856	0.182756924359913	0.875862981334366
proB	0.68439461905777	0.222237306339582	1.66988847356319	0.000103049981800866	-0.143098181748206	0.860475747424897	-0.423002688568289	0.408221180406021
proA	-0.25470986797919	0.736621062373561	1.49702694765565	0.000553437449829087	-1.13166879837681	0.0132437449532984	-1.33329523373442	0.00424372800918096
ykfI	0.620520433192583	NA	0.613317861320673	NA	5.88772415633544	NA	2.75508278313621	NA
yafW	0.620516985595316	NA	-2.33853773340375	NA	0.791958008288551	NA	-2.1273403744674	NA
ykfH	-0.722878909127814	NA	-2.33853773340375	NA	-0.551437886434581	NA	-2.1273403744674	NA
ykfG	0.620516985595318	NA	-2.33853773340375	NA	0.791958008288551	NA	-2.1273403744674	NA
yafX	NA	NA	NA	NA	NA	NA	NA	NA
ykfF	0.620516985595317	NA	-2.33853773340375	NA	0.791958008288551	NA	-2.1273403744674	NA
ykfB	-0.0543755848728974	0.95473563043674	-1.59037383090334	8.68741923053162e-05	-0.678066471289732	0.176622389090186	-2.07258435413894	1.68509802444015e-07
yafY	-0.920385511713639	0.635140041484712	-1.4327446082772	0.323041576137923	-1.33360560873989	0.374570820955751	-1.40657168757009	0.329612584455489
yafZ	5.75158477293535	NA	-2.3385719926213	NA	5.27979061892372	NA	-0.543770721773	NA
ykfA	-0.400088685424882	0.87824868633874	-0.256445734707703	0.877662051641475	-3.31513173216747	0.0332592289631008	-4.6544101728869	0.00671607070830209
perR	-1.48108410320028	0.682403339274871	-1.93221855067674	0.420115428549956	0.867660124044816	0.808034282461251	-0.822030107772285	0.741940284387953
insN	0.392696013943289	0.756913988562641	-1.1487529848618	0.133699254815521	-0.338403456891789	0.771754921794609	-1.90756387027105	0.00969357639194459
insI	0.641763458243787	0.00917971144813323	0.107898778412988	0.75915182058665	0.159800693149219	0.643049678003335	-0.232244009003688	0.467975106245298
insO	0.496543286792429	0.736621062373561	-0.751041301800717	0.471177673959464	1.58939067060399	0.0816152113910363	-0.699916545198194	0.500036095139311
ykfC	-0.817630453380336	0.739324448072572	-0.452623282997601	0.797087979825804	1.20739959584051	0.514058482834697	-2.42261517453025	0.109251693948802
insH	0.277606566613893	0.411238845850074	-1.99811552664893	1.49015617954545e-21	0.00346241284296623	0.994449030723996	-2.13502478063871	2.30095730181792e-24
mmuP	-3.7468295403801	0.020781678893021	-2.03215123514253	0.156631958524273	2.5462583533652	0.052288051658636	0.243966808154995	0.88160093333201
mmuM	-2.30397422070298	0.00478757948687786	-2.06841004456512	0.0105042590564409	0.525037310322879	0.616729958983988	-0.537852840783823	0.547476035387246
afuC	0.107169458871544	0.981106285960263	-2.73926212753525	0.224068243579261	1.55854842801897	0.617910942982219	-8.13430649573359	0.00166870302209496
afuB	4.56461651198242	NA	1.44287361070021	NA	0.791967903429304	NA	0.333834010609993	NA
ykgN	0.973289915637208	0.150704756706644	0.433490445466887	0.629905396302061	1.09180414420023	0.0747478554983752	0.602779014891526	0.48408815685083
yagB	-1.22234831494962	0.548033279381849	0.605575521914857	0.733810487615946	-1.38419420107695	0.407949462130139	0.754140031791779	0.65404651251704
yagA	-2.09509755896897	0.807863173315994	-4.64464608069008	0.303026841355154	3.29016126849069	0.587715603326261	-4.61150702408417	0.301930124718641
yagE	1.68541483743595	0.0921163423352223	-5.37949974571298	4.4859509403617e-08	-1.29867833652977	0.263730142052033	-5.3606208789537	1.34961383176379e-07
yagF	0.755982114952995	0.280662677016582	-4.06836403050013	1.61046692001085e-11	0.74791075788562	0.243602852971901	-3.63745049606908	7.99949807529801e-10
yagG	-0.526183066488267	0.87824868633874	-0.759055576700404	0.696876309646754	-1.64011738022346	0.495617751878092	-3.70191840150691	0.0343087132034102
yagH	-2.36224502238861	0.176168087293493	4.3212853771944	0.0476488024709575	-2.61370979091632	0.109673320684508	1.99885531671951	0.419872980166291
yagI	-0.639947870886115	0.853060162386849	2.20890501902581	0.429804768248739	-2.16287016308307	0.349060108076471	3.4088784346328	0.189349804391115
argF	1.64470152430752	0.254908112602989	2.39432371744184	0.262472665904114	0.320334376421617	0.883164245471144	2.79822097520236	0.178070372119009
insA	-0.160600869388541	0.881624322969395	0.767319194403012	0.471185924319411	0.849525631904366	0.148816214615011	2.83687072090801	0.00119323078423492
yagJ	-0.182145473074559	0.926702253544047	-2.34256845794649	0.0402240159905998	-0.389607712778575	0.804354921371708	0.049005332332271	0.971336132703545
yagK	0.516871865129451	0.85017342387975	2.61387945829557	0.256367881960041	-0.990709067498394	0.63577210438636	2.95299255823801	0.189655803819028
yagL	1.33117709879084	0.582589869751985	-5.87551294453786	0.00820830006601284	2.61649236723645	0.127725685990122	-2.79770865520719	0.0988005975499911
yagM	0.620521081829295	NA	-2.33855317085019	NA	4.74725374732157	NA	-2.12735441773154	NA
yagN	0.314265205454031	0.636500165495064	-1.58625927123733	0.000594961570889977	0.371734311758977	0.498740167512036	0.341130163040067	0.514537144437245
intF	0.805706973810751	0.241611713066239	1.27238645298083	0.055516419461795	0.919989319123353	0.130577738297941	0.650053399531052	0.370108508431847
yagP	-0.653817636050573	0.816085452563297	0.200436568892266	0.919732554851578	1.33377868638204	0.503900056916451	-1.60906684681605	0.333840727331315
paoD	0.203639122913709	0.94657937275302	4.13754158004645	0.0134699618261236	0.135286520807828	0.960470718602104	0.145699234711379	0.948384904606445
yagR	-1.55152318618065	0.379776842039308	2.48922411339753	0.054506668395291	-0.901970403370675	0.618247614499627	-2.07193300016463	0.14197162184783
yagS	0.677189250754323	0.879252183614885	3.37276094586959	0.149115079877607	2.16165409604278	0.439298454415177	-5.38445706738045	0.059398088808743
paoA	-3.86139881263475	0.297348063123808	1.63552060271731	0.508477521071422	-3.68995483683208	0.272967745970673	-1.74978793151963	0.486303543446139
yagU	1.19777293307205	0.0474411347498525	-0.652829427588129	0.366246512151549	-2.38249063685028	3.01035311856468e-06	1.18357886763242	0.067160356359199
ykgJ	1.23097770984422	0.469315280972226	2.38567291699946	0.0710906040860727	1.9623832435267	0.130482356254038	-0.413347861791157	0.801146442288146
yagV	-0.484702854945202	0.821597499291623	-2.58214821663792	0.0468140781567014	0.609351253100655	0.737485286459489	0.102419533212883	0.9467861446093
yagW	0.256144935883445	0.805840968796963	1.72667484421519	0.0615423332722203	0.198447255444616	0.838289802586655	2.70340397214693	0.00192691519567121
yagX	-3.49250438770267	0.152576440064374	2.16451643990392	0.408946928697446	1.51623493752166	0.457346062065808	4.31168449600455	0.063502097325969
yagY	3.36418787877916	NA	-0.919109112989642	NA	4.35039500429257	NA	-2.12735629054342	NA
matB	-0.541982861776062	0.806934908194225	1.73686942512361	0.452587664089325	-1.89834299553899	0.179448963419123	0.892125549875444	0.714548626435539
ykgK	-0.177407296228267	0.970120680212884	-2.33857796466227	0.522271303360342	0.355183443649457	0.933402289873839	3.0223727524734	0.304081165556851
ykgL	2.4130778699369	0.300473869829024	0.643372138761409	0.83830739357549	2.8036005118259	0.164991384263039	4.80159120353613	0.0445942940131647
ykgM	-0.409580775570299	0.612935956552496	1.84284577449471	1.27157503052708e-05	1.47688108502672	0.00226008465665019	-4.72008832520236	3.0221097905284e-30
eaeH	-3.49544979735391	NA	-2.33853773340375	NA	-2.01083372100582	NA	-2.1273403744674	NA
insE	0.44836379720211	0.663024991911602	0.201511119262554	0.801665319765531	0.635193344669616	0.420177616698803	-0.537730421182049	0.4562209191963
ykgA	0.430660058809375	0.881624322969395	-0.501634424522464	0.782233782872772	0.936643862973975	0.655957556431155	-1.40103649181015	0.37977131727131
ykgB	-1.91982865314516	0.751657623837547	-0.862781016840665	0.852208375738876	2.67593907720971	0.513644282183283	-2.12737404149024	NA
ykgI	1.86110004203623	NA	-2.33855403910446	NA	-3.6229175973009	NA	1.57931587136516	NA
ykgC	-2.25467019580689	0.000328688502880354	-0.819019542861344	0.274225690332389	-0.820851072777484	0.275609135528485	0.0534410613366645	0.950991073340232
ykgD	0.579475735513834	0.879252183614885	-1.1164199266253	0.681163457313501	-5.80314558651365	0.0310623829805408	-2.40581784431712	0.3738609975156
ykgE	1.36673706801094	0.0341656441015091	-0.852876155570259	0.287028758368965	2.49934745740229	2.3232074651409e-06	-0.737823042226781	0.361739545589971
ykgF	-0.771531390886673	0.17353901509652	-0.482014252942549	0.473214941907153	0.777813311768486	0.109653070826267	0.128695377858212	0.859148837350355
ykgG	-0.152707725701364	0.881624322969395	0.409490357154893	0.629905396302061	0.983700960990189	0.0695341235994308	-0.905548164701749	0.274864766198387
ykgH	0.568155176254291	0.91522394948848	-7.47887146322916	0.0100614353760426	-1.89832793658728	0.601005464435711	-7.26767056882938	0.012714193531588
betA	0.7427755836331	0.148646408210011	1.43410859841329	0.00813993213770494	-0.18687389315776	0.795781074611563	0.46276384608183	0.463550148168967
betB	0.754736756313089	0.286760152835983	0.760385382969699	0.215290316580938	-0.754921925494935	0.248287265622491	-1.02676158123462	0.091280340171447
betI	0.637303497406861	0.775031774321145	4.07922447930035	0.0539241670194502	1.50156467746296	0.31242694273562	3.63134793034404	0.0925192604578291
betT	0.698458651773591	0.559066009612613	0.979099579696535	0.300644309442621	1.12134257470233	0.214272983798839	0.424658608388953	0.675989559482982
ECDH1ME8569_0303	NA	NA	NA	NA	NA	NA	NA	NA
yahA	1.19667060302975	0.769632887887643	0.710842567959918	0.797348084792308	0.884187730616789	0.820000053323437	-1.59556799801076	0.526161156318988
yahB	2.5338854469825	0.217718667739167	3.18910633194336	0.199862051300552	0.299369279315454	0.929440682390512	0.750213644927401	0.810023041764572
yahC	0.906288396781455	0.800330932488614	-0.877795254943398	0.813502435944409	-0.410282800370969	0.917228322571875	-2.12737757678652	0.539818231073755
yahD	-0.72435234825807	0.679915759715425	3.06843939714953	0.147004281315373	0.256481907983365	0.896062051771014	1.66024476557832	0.48570938620996
yahE	-6.13563448906463	0.0301173536623865	1.62735220905817	0.59354750794397	1.01183859751489	0.742999929336283	3.38373113234284	0.209175809330739
yahF	-0.455046108887386	0.896561056067373	-0.588301300571751	0.78841950362801	1.44286848523498	0.517186915640245	-3.80849577475752	0.0700243866378833
yahG	0.151246523272089	0.97435788475903	2.61659768140324	0.41313223795254	1.44214079433371	0.674080258043328	0.146663018776837	0.970941888592632
yahI	1.60795527663237	0.729338500457553	2.17611064039238	0.542552897007036	-2.50751649451612	0.548915766712621	3.65339746432325	NA
yahJ	0.113339894952737	0.90465571172857	-1.62054116846958	0.000122140016680529	-0.125496365300755	0.880498436450493	-2.53632285133057	1.07880930043037e-09
yahK	-1.8719521464203	1.14310900548628e-15	-0.872437476388054	0.000365794447498107	-0.0904875231491726	0.840296769703488	-1.37571825102202	4.8348994082386e-09
yahL	-3.06400172013737	NA	2.7293530467161	NA	1.5650332086749	NA	-2.12736871251326	NA
yahM	1.08614439465765	0.794360112635634	-0.91010789761459	0.814947940960124	1.99985356624878	0.506937135217974	2.25163637442646	NA
yahN	1.49664860899553	0.616340341094401	-3.74040589671856	0.2391526382163	-1.73502817857798	0.535603672465777	-3.52920481654052	0.264387868661989
yahO	-2.62430860672625	1.90877558409005e-14	0.558452519446288	0.166746851805066	-1.20790705480495	0.00168445022499503	-0.985984160623442	0.00923830327202402
prpR	-0.174330129065623	0.973575948780403	2.86761270063398	0.373416345339804	0.127123080290388	0.977126824647608	4.6916615226561	0.115812406144927
