	WT-0-1	WT-0-2	WT-1-1	WT-1-2	WT-12-1	WT-12-3	3A-0-1	3A-0-2	3A-1-1	3A-1-2	3A-12-1	3A-12-2	3Amk-0-1	3Amk-0-2	3Amk-1-2	3Amk-1-3	3Amk-12-1	3Amk-12-2
hofC	1.20723682004189	1.48222125986946	2.21566563305358	1.56138004591401	0	0	1.66789319406441	1.57779056581918	2.60413105300365	0.321234652042658	0.43864605155727	1.13154402592258	1.69582195882143	1.92526956596284	2.90908294613296	1.98603481900048	0.781771555630047	2.22640783730783
hofB	2.75624558324163	2.01757089289692	2.73110387885441	3.22583812449865	0	5.45145478873019	1.38956522212551	2.21809883553065	3.56731555588184	2.60574188780704	3.63359161199056	2.03599702593173	1.96932962118532	1.93862731272108	3.24450839794589	3.12289674674186	1.67127802451635	4.00509656547969
ppdD	0	1.01394629431088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nadC	6.19871228288548	6.24846822640547	6.21435826519211	5.6442997903843	4.98001354493891	2.8904461193604	6.05093735392293	5.87526754584225	6.81017767533901	6.15260184757519	5.31215582306015	4.79230136723944	5.86444539867314	5.87918030392873	5.5126207380129	5.76729039259747	5.06274994299172	5.93370102918569
ampD	4.44157026855146	3.33937390632621	3.48395392170514	3.92368570506356	5.65802567922713	2.98665437940212	4.02868396071553	3.85777959531919	4.36375128306846	4.06714892208365	4.10954627411065	2.9857203674861	2.69844304975614	3.19071712305924	3.6074790565218	3.95621006740912	2.04787036763021	4.57967809480813
ampE	4.39323131626423	4.36913780540576	4.91163299939959	5.58620173397742	5.41074150941177	5.83027454315272	4.34664546271142	4.61247451810339	5.36242737816205	5.28163133974246	4.32181306154891	5.08553774958929	4.35277644587055	4.30495665173987	4.66184318945399	3.51312312694922	5.01665291430949	2.23208290315318
aroP	6.46605731334761	6.49181060266997	4.8102843280226	4.75324521232928	5.20127825052628	5.21623109997531	5.73881108844456	5.94704153578596	5.35867545818193	5.17180196615407	5.1636692737985	5.540147376403	5.65154631069982	5.66249621308691	5.07344804387714	5.48746155240327	5.04946259670591	4.09665096550737
pdhR	5.16411714002477	5.12793538833687	3.93825650976295	4.56728451769128	7.4593781435106	8.56352423726276	8.10808889872484	7.98787797727562	6.86838675616738	6.66950182127249	6.58484267412788	7.18195123284166	7.63207411631437	7.44353361946017	8.7325022702398	8.38361457774744	7.46660199555101	7.55954420358579
aceE	9.74563420219456	9.4084786769914	7.93494137401493	7.72201584394981	8.90049409695793	8.60443495916877	10.9770364397459	10.8815162624145	9.39370906561842	9.59227705493212	9.96511976781566	9.61344818996865	10.0683359847494	9.710397713065	11.4605502732429	11.0221287154574	9.8789680383657	9.07641680497469
aceF	7.20308152617427	6.8448303837813	5.93961771113546	5.97358947864481	6.79032563234456	6.38902809959025	8.44678189778917	8.48774286786092	7.2976839797335	7.26032532362727	6.69689718830039	6.53650983142016	7.86817946240077	7.61606722859813	9.19781192162559	8.66179523800815	7.74913552909038	7.19624066345836
lpd	8.27219032854161	7.63570211378539	7.77747276464907	7.4590177204811	8.26564074458738	7.44341074237455	9.07536058322671	8.81205112418581	8.57009899954662	8.2407970696074	7.97773170032973	7.77811763681946	8.27122350746273	8.19612894502787	9.71084698768196	9.48261449441433	8.67285414979075	8.3791316504515
yacH	0.647289795349639	0.313228623757311	1.22452958183658	1.18025857684714	1.30660801221953	5.13037381956536	1.11815832132447	0.141493655519919	0	0.112251121614189	2.42779394306653	0	0.509800824050743	0.627302787928684	1.30013151370337	1.89618097554084	1.51942473699136	2.44205465846451
acnB	7.69063763892653	7.34661333129906	10.0802109368641	9.62878795759662	7.31051361497124	7.74902870898612	8.28599969322453	8.35617316389644	9.68630554360565	9.82261589736594	9.04845725252234	8.84201908135116	7.79033618676448	7.85457052592085	10.677025254335	10.105514557183	8.34082285210323	8.60541184022834
yacL	7.21702352523479	6.673270906272	8.44359176455963	8.63060729833261	8.00502741010032	7.16178960463892	7.52587554497463	7.34962682905638	8.06843789554797	9.12003719707203	6.32009355791178	6.36749841828653	6.91876910747316	6.95803638004209	8.15405073606961	7.77184343205955	5.67399694982435	4.8516699563074
speD	6.57012638056175	6.46823180116222	7.51297249151316	6.70798457273631	7.0770790341088	6.86321409574189	7.52956784343969	7.33993226963267	6.47272529520619	6.77479324089674	6.73318322320399	7.11439059267819	7.49340254842537	7.03171389907062	7.94917437825222	7.4171478925214	8.21976102340651	7.24163959707357
speE	5.88259664031394	6.39527840967151	7.15148601148692	7.02705590137116	7.3088591412041	6.24730885463863	7.45644221699115	7.25989101320888	6.473173936089	6.93825520300232	6.35505618451549	7.1101425304547	6.72981323350166	6.57897600813431	6.81213866126157	7.21848954553342	7.52847660807239	6.87899319222879
yacC	7.26906513140354	7.55307663639065	7.94182815931866	8.95195879488465	3.14579034917139	8.07773329541731	7.63250785834369	7.71726114352893	8.89640004640476	8.52801273331593	6.35879678607497	7.50894125613965	7.89739070521363	7.9671246352424	7.5277664018949	8.20617289314082	8.69255470711956	9.27765448428453
cueO	5.23590662460396	4.7060650277825	4.64916120804656	3.87996841881414	4.57888551470004	5.1501986510697	4.22942840245196	4.26530691623865	3.82630916546167	4.3804335999425	5.78184953699792	4.94799109855668	4.4006410817599	4.52759624484267	4.13019205478365	3.29354139537942	4.2366179828515	4.49884515212414
gcd	1.99478468544363	2.36079895612058	6.74211381232997	6.69985986308191	6.29827707682655	5.87199012670037	3.64246527325305	3.91675315730486	6.68851813570802	6.44219953232869	9.20826342109431	8.93413078261185	3.70260692608784	3.38299460386551	6.30717432600329	6.32811341052853	6.84764644312847	7.18919718040241
hpt	8.68895155145063	8.53801356395491	8.05252390851225	8.35107073734861	7.35581963147306	7.4837775956792	7.95807527246686	8.53665967252561	9.24094181021315	8.74285950184239	7.23507834602705	7.17172787707898	8.74529607047768	8.85869240759735	7.99361761862904	7.89589600907362	8.33291535531252	8.02930081844331
can	5.51258026494948	5.11406720094586	4.79401874431372	4.64828042260356	7.40896439325136	6.45122537785315	5.86936110371227	5.75159387717844	6.04178249313461	5.0889340374192	2.76610330460604	3.15758919105407	5.47624621536951	5.57618689686522	4.4530652223125	5.39906852997584	6.26101853850062	6.96573484152584
yadG	6.14714261773398	6.02272473496716	6.17103982369483	5.97244651444847	6.5292392582139	6.70197210561969	6.43464900386554	6.27154586168008	6.27285469396452	6.65371174839024	7.0287514952534	7.08171855970825	6.37478559469776	6.34427279528728	6.17018838048531	6.47692108467055	5.90214995294517	5.68597108303241
yadH	7.06196881539968	6.91470115440204	7.71895854241121	8.70990018794888	8.02056741460076	7.6392131071377	7.00515116548324	7.00967303055547	8.77240514484935	8.11018029346305	8.04934656706005	8.23262868992988	6.78592420424134	7.16609790742105	7.46313422803806	7.56451557890669	6.89281767103163	7.42980734622859
yadI	4.50220842089911	4.16369959670562	5.12664500621548	4.94529640379913	3.74310653769451	2.41544787408406	4.99493921990408	5.26578146454441	4.76116314869527	4.42021465214672	4.12748543165577	5.06554217392624	4.15387944786753	4.51606834674156	4.42593486131823	5.50563943462972	4.06143778330919	5.14629424028194
yadE	2.61373604460025	2.42922074116656	2.57529447531484	1.97320929782115	0	4.60365827362162	3.48833207756412	3.13194995459741	4.13964535145539	3.07719230396177	2.99107029104917	3.74678693831867	3.3786072029182	3.39054072989378	4.19127507781873	3.97486590317402	4.59776550794727	4.2860404776118
panD	7.23471202239305	7.0923367542118	5.89591312448553	6.66726628347953	3.03046167978143	2.58916525729701	6.90740747428937	7.36387058606777	6.75131616741779	6.21402823656527	4.5508428973558	4.30755277942758	7.04889808006379	6.98918713022993	5.55040212110245	5.60089715183669	5.76469188982082	6.42036523848744
yadD	3.11649688089008	2.86255747280176	4.53407872495887	5.01654726420502	3.33292961297376	4.72269775637085	3.18944350689174	2.99671966869077	5.19622855444535	5.23067131922591	2.83874376887947	1.04105093335734	3.27833814777915	3.49993850124864	4.83417393769356	5.51456067424955	2.40921713546281	3.43353536041562
panC	9.43971609359458	9.60153549304734	8.68355583142611	7.85844702386847	7.64248855977215	6.79368018949313	8.93103308183136	8.81711085110723	7.90309874880758	8.19700172641003	7.91781873383676	7.46305725363565	8.99954538555952	9.01908795256173	8.11094800760814	7.64112428231026	6.91689005289437	7.28656355160093
panB	7.03270429695741	7.36922626987442	5.42915599904287	5.32110310630759	3.49947456049033	3.03805785358281	6.32507073907332	6.19877223641382	5.62042677805021	5.09637059032994	4.95933803290492	5.63393666146009	6.1215805239768	6.17539605528051	5.27452587254272	5.26093971303664	5.22728192564125	5.37738945888225
yadC	0.885401194326171	0.521469366163944	0.823226813088892	0.463551766705352	0	0	1.74668262026429	0.760331616097648	0	0.164884633213952	3.26681412517847	2.9887693572574	1.58175077331255	1.96269579372432	0	0	1.92348037294715	0
yadK	0.768390728901292	0	0	0	0	0	1.00211408042673	0	0	0	0.779066621787395	2.88742943167235	0.460567068684362	0	0	0	0	0
yadL	2.04199699326698	1.12893796588674	2.80268672104449	3.95065154255291	2.46161198060476	2.8697014731669	1.57341121703639	1.75037447510425	3.41915692688261	2.31056044877957	5.23573048899208	4.57614055738024	2.17623452286658	2.17565670781101	0	2.43541897593182	3.45872288263362	0
yadM	0.634606843672685	0.705731942093181	1.41810548929069	0	0	0	1.36494235913421	1.4200037477209	0.498133206212243	1.63480481489443	2.45933254741061	4.28038241373205	0.988951911035824	2.05295696428537	2.52532145445786	3.37509245997267	1.71236012771264	3.59626175345834
htrE	1.29552167894455	0.0965553201405324	0.632609864564473	0.164112511254709	0	2.78378915471533	1.21734245811913	0.66747742239142	0.445629401645945	1.02811352433251	1.72399613297604	0	0.0610301765847011	0.517912558222898	0.231368365792965	0.425272078735668	0	0
ecpD	0	0	0	0	0	0	0	0	0	0	0	0	1.41494054457125	0.20341537952881	0	2.53801360156723	0	0.890183470952622
yadN	0.442437571799113	0.547049849778782	0	0	0	0	0.468650772204494	2.29834715624492	0	0	0	0	0	0.253142010147668	0	0	0	1.05726885008792
folK	2.95973578887492	3.61343585798395	1.37224248109982	0	0	0	2.58245751789205	3.25661376929724	3.14328096928693	1.80744898368016	1.87642883674492	0	3.81732409394734	3.19872416996524	4.30960249054844	0	4.85500568986513	1.86191923409681
pcnB	6.54243214708609	7.08433613483506	5.52052732559977	5.67208553866575	5.4929073341163	5.60337907842497	6.07936244874933	6.03391918003777	5.09014595111167	5.19407308568325	5.24613982969781	4.74899138152202	6.57985619867799	6.76287675922336	6.51385897805144	6.64331303938795	7.0639118637246	6.43807538412395
yadB	3.52753967969331	3.40632066377197	4.19993152964129	4.4661636612814	3.67680247664663	4.1290920656641	4.2845835661806	3.636701793469	4.14857756665077	4.25736005432695	3.53678723245648	0	4.15648101899474	3.54243276530819	3.98072311319631	5.11386657578282	4.90375611682225	5.88227748105361
dksA	8.09457209881233	8.39572848525819	9.69925763336857	9.11971210149879	9.06130989866014	9.17874313228429	8.64031135534042	8.66508776089228	8.56350936877414	8.29245289732921	8.57234261919532	8.24135845877189	8.24233385354881	8.08175923944458	8.03873400229003	8.24362920100956	8.95213284268931	8.57881950208277
sfsA	7.39036850148055	7.05528967889236	9.32893489444703	10.0132529525018	8.55802972109867	7.73134495001976	7.60465403530323	7.38822086936847	8.52914292547985	8.40653986950357	8.58799577130785	8.50812594467364	7.42908724271338	7.47426638263097	8.37029424101092	8.20427407189404	8.82419533544277	8.52304840403637
ligT	4.77050498294773	5.1376830978537	4.14527725130668	3.50021349750518	5.71289470112804	2.2016746866815	5.04419302911011	4.94778472692735	4.00458053511825	4.57793901762791	3.17794517348072	4.80637450125694	4.42674280325194	4.82060477354769	4.25973175997345	3.73339839906912	4.71461518375123	4.56239305789135
hrpB	5.58357010932117	5.4574796136852	5.30290625223104	5.38708140897119	4.59579926021318	1.34754271235683	5.55071595376197	5.38793983938765	5.03633244238478	5.00149311551139	4.58320610563656	3.98709574837572	5.15045068545068	4.93348319904378	5.60996923129275	5.26400206842032	5.0284944241578	5.39699920186606
mrcB	6.65537124622161	6.34898050441976	5.04110888092824	5.24949107220099	5.62929160742203	5.60017865305926	5.95550023400925	6.08263215061668	5.51099364755441	5.25634390778206	5.18631152950379	4.75475549810859	5.9065698948231	6.10266048911256	5.60283445713073	5.63235009932424	5.31869634645593	5.52050367524421
fhuA	3.96308939657809	3.15274733383454	4.11370523892033	3.72297936466886	7.07599868222007	7.56430532939509	4.38162701947207	4.46966710021763	5.32828201450751	5.13863932119282	5.14889579457356	4.71837956832938	4.37925385822082	4.32556614110165	4.3647019409593	3.56667084459933	7.43115577883814	7.24839562002302
fhuC	1.69437595397615	2.36986332074656	2.69929467266618	2.97526247371782	0	5.53965301156886	3.34927355510995	2.72816179380855	3.01247102761875	3.2127921296178	2.66827646915086	3.55730039626534	2.69742311156087	2.66516459674279	2.81570994097574	0	4.6035837000574	3.28050979227178
fhuD	2.88015446706702	2.00984537006493	2.78328309120545	3.06644429934117	2.83441340838005	4.62063645565744	2.86789424527478	2.64461577304206	1.86320580240199	3.10038045320423	3.64549243976647	3.25938883808446	3.73848814902741	3.65368923471105	1.67711287739955	0.414900359388163	3.7157507024005	4.69158400123263
fhuB	2.13359231494457	2.63560306003939	2.15738915338261	2.96109576090752	0	0	2.62544731798461	2.45416325211336	3.30601322004994	2.21138411729908	1.05507192072328	2.70908329453747	1.84965112222006	2.29401390647889	2.28517197805817	2.49600205613876	2.1669265041329	3.35728342600193
hemL	6.00780647117382	5.49888121551146	5.46709010114801	4.91055684760581	4.48074389556518	4.54750438765346	5.53777830003999	5.42318570335084	5.01693949925328	4.83981767550576	5.72945816150635	5.43051861617551	5.35928478867482	5.23314666621223	4.8863317870757	4.62291397775857	4.18775809698633	5.26746619905329
clcA	7.02613284304931	7.45753332467148	8.05921582649058	8.49714171549172	8.76555542040978	9.04435625714866	7.88138931207494	7.57367164189071	8.2619720271316	7.79243404235602	7.92117426910157	7.99375598921197	7.59242504417852	7.7571018458888	7.69673358034872	8.84649007138908	7.90583881171347	7.442879946517
yadR	6.7109529956471	6.43868536290671	6.45999834230502	7.4263901686532	8.48120679718983	9.26692415448718	6.99652688971428	6.74952621985798	7.39752514935681	7.0620007945364	7.56477459897737	7.78851866150057	7.0025758718275	6.92283505294721	6.97086291444665	6.65567956111175	8.86488808198489	9.20307052054438
yadS	4.26072051187216	4.32338182301858	2.22227647436399	2.8619545262779	0	2.02274856705248	3.83931188451058	3.25892273278486	3.66421287170597	2.80944818520149	0	2.27101597959522	3.295038232523	3.29437182602258	3.81106570427174	1.27937722055885	4.84459968372969	3.60261030490047
btuF	5.70356516526257	5.40287813916516	4.49441788047934	3.00605869329814	0	4.14618451324101	5.29337624590519	5.54458080492175	4.26261024071031	4.30219482182576	2.39761257266733	3.62386321158013	4.93412879655501	4.74278536306322	4.78224890228035	4.81029524357199	5.13037703003128	4.31814761277505
mtn	8.79161274562424	8.56084243169932	8.60455051960314	7.96945746973438	7.4666472536775	6.5957453113188	8.54457462472021	8.90726302848351	7.99183194664016	8.59009988084829	7.00911378758539	6.76748362682801	8.38685634085954	8.44843309021362	7.75970018582058	7.42766193928011	7.8298735496807	7.8949918516591
dgt	5.72993217953457	5.39800586031126	5.89391109499185	5.33197089796563	3.56054146224715	3.89265086213274	5.62404750240031	5.84729383421121	6.23212762461197	6.00555447691134	6.79577207320443	6.55645548445985	5.72560502246573	5.6525234349131	6.01367873408187	5.7125120672175	5.20591806634543	4.95392732349173
degP	8.13147144301318	7.87513556892092	6.44225446082529	6.22075616903005	6.85839515953658	6.58868578958818	5.67838304157753	5.84910198966002	5.81825028237315	5.74230567489517	6.48852380034944	5.81498114459037	6.51721770715357	6.49271356513634	6.33082795601357	5.87555108090511	6.28187642275396	6.17886672685192
cdaR	3.81293262831082	3.98461596558209	2.01640534088365	1.88866356012984	4.13051318434921	0	4.0566655637891	4.17596829935721	2.15405973874924	3.27493978202874	0	0	3.86513689195262	4.09460413054958	3.35558887745446	2.42181462644606	0.805036905105913	2.4245891777696
yaeH	5.91662062164164	5.27195630242239	6.88564199732357	7.31394105452699	6.29746496772307	6.13249436046488	5.22335538700132	5.24887101143035	5.81435433711507	6.64722618833881	7.65051384387784	7.37814605564661	5.32771228602322	5.38819428119635	5.2020568325361	5.38055469685917	6.88726220257712	6.85029493578322
yaeI	3.08562680373268	2.91170841953277	2.8272006257337	2.15863581379524	2.94876680289436	4.30823069338276	3.47592488100686	3.775003467734	3.18515685092261	3.77944772816132	0.609552749734203	2.17774323019123	3.31836444643541	3.48707634287808	3.48424403104588	1.83034591140158	4.29459273496372	4.04933959577827
